Metric,Value
Success Rate (%),0.40
Mean Reward,-38.52
Median Reward,-57.30
Std Reward,60.44
Min Reward,-86.42
Max Reward,337.29
Mean Length,202.39

Episode,Reward,Length
865,-19.85,239
866,-43.91,210
867,-59.74,144
868,-85.96,78
869,-82.95,91
870,-62.06,139
871,-38.70,208
872,-82.84,90
873,-34.38,214
874,-26.00,219
875,-50.66,188
876,-85.70,78
877,-45.65,216
878,-37.47,226
879,-83.05,90
880,21.81,331
881,-24.23,273
882,19.17,372
883,-61.26,145
884,-86.05,77
885,-82.59,87
886,-45.98,177
887,-5.27,304
888,41.31,398
889,-61.61,138
890,-68.82,122
891,-45.39,193
892,45.61,473
893,-46.64,204
894,-86.20,77
895,-86.04,78
896,-69.43,120
897,-83.40,90
898,-85.99,78
899,72.65,462
900,-61.37,139
901,-45.60,174
902,-46.38,170
903,-39.31,227
904,52.32,409
905,-82.94,90
906,-86.02,78
907,-86.06,78
908,-56.39,151
909,21.81,324
910,-85.81,78
911,5.85,293
912,-83.47,90
913,-85.96,78
914,-82.70,91
915,90.16,539
916,20.85,355
917,-28.58,216
918,-40.66,194
919,-82.83,88
920,-86.07,78
921,-83.43,90
922,-85.86,78
923,-85.60,79
924,-49.80,165
925,-34.90,224
926,-86.07,78
927,-63.93,135
928,-82.64,88
929,-45.89,175
930,-85.94,78
931,-85.93,78
932,-82.97,89
933,-86.35,77
934,-82.96,90
935,-15.31,252
936,-4.95,341
937,-86.12,78
938,23.93,369
939,-83.15,90
940,336.84,973
941,-18.67,279
942,-41.13,187
943,115.16,635
944,-42.48,184
945,-83.25,90
946,-39.47,189
947,-5.74,263
948,-9.68,259
949,-22.57,226
950,-52.13,183
951,-41.13,215
952,-33.14,213
953,63.00,493
954,-13.52,245
955,-51.21,189
956,2.48,311
957,29.42,352
958,-14.93,272
959,-85.87,78
960,28.12,363
961,-35.17,209
962,152.55,716
963,-14.19,240
964,-85.96,78
965,-64.15,136
966,4.56,309
967,-53.78,176
968,-64.93,129
969,-37.74,197
970,-82.92,90
971,42.35,469
972,-6.36,283
973,-85.61,79
974,-86.03,78
975,87.71,537
976,-83.02,91
977,-85.94,78
978,-16.05,245
979,-85.88,78
980,-86.02,78
981,-33.90,216
982,-86.08,78
983,-9.21,310
984,-65.81,131
985,90.62,582
986,16.10,350
987,-42.44,182
988,25.74,403
989,-26.05,239
990,-28.39,222
991,-85.82,78
992,-86.00,78
993,90.50,481
994,-20.22,268
995,10.90,339
996,123.53,645
997,80.44,543
998,-83.59,91
999,-82.98,90
1000,-85.85,78
